4,unidad,choclo
1 1/2,taza,leche semidescremada
1/2,unidad,cebolla
1,cucharadita,albahaca
1 1/2,cucharada,azucar
x,unidad,sal
x,unidad,pimienta negra
2,cucharada,aceite de oliva
1,diente,ajo
10,unidad,camaron
1,tableta,caldo de carne
