500,g,tallarines
2,cucharada,aceite de oliva
2,trozo,salmon
1/2,taza,aceituna
1,taza,leche
1/2,taza,agua
2,pizcas,pimienta negra
1/2,taza,perejil
50,g,queso parmesano
