1/2,unidad,repollo
120,g,habas
5,unidad,alcachofa
1,bandeja,champinon
150,g,tomate cherry
2,cucharada,amapola
1,unidad,yogurt griego
3,cucharada,mayonesa
1/2,cucharadita,aceite de sesamo
1/2,cucharadita,oregano
x,unidad,sal
x,unidad,pimienta negra
