4,unidad,trutro de pollo
4,diente,ajo
2,cucharada,salvia deshidratada
1,unidad,cebolla
300,ml,cerveza
300,g,arroz integral
1/2,taza,arroz silvestre
200,g,champinones de paris
100,g,champinones portobello
100,g,champinones ostra
