2,pechugas,pechuga de pollo
3,diente,ajo
1,paquete,tallarines
1,unidad,zanahoria
1,unidad,pimiento rojo
1,unidad,pimiento amarillo
4,cucharada,salsa teriyaki
1,cucharada,jengibre
1,unidad,zapallo italiano
2,cucharada,sesamo
