2,cucharada,aceite de oliva
1,diente,ajo
2,pizcas,sal
2,pizcas,pimienta negra
1/2,paquete,porotos
1,paquete,esparrago
1,unidad,zapallo italiano
200,g,camaron
4,filete,reineta
4,diente,ajo
