1,grande,coliflor
3,cucharada,aceite de oliva
4,taza,choclo
1,tarro,leche evaporada
1,taza,albahaca
2,taza,leche
2,cucharada,maicena
1,unidad,caldo de verduras
1,mediana,cebolla
2,diente,ajo
3,cucharada,aceite de oliva
1,bandeja,pechuga de pollo
1,taza,agua
1,taza,aceituna
4,unidad,huevo
