250,g,pasta espirales
3,cucharada,aceite de oliva
3,cucharada,vinagre de manzana
1,cucharadita,tomillo
1/2,cucharadita,ajo
1/2,cucharadita,oregano
1/2,cucharadita,sal
170,g,espinaca
50,g,tomate deshidratados
1,unidad,pimiento rojo
200,g,queso mozzarella
2,cucharada,queso parmesano
