4,unidad,zapallo italiano
1/2,unidad,cebolla
1,cucharada,aceite de oliva
2,unidad,tocino
1,chica,zanahoria
1,vara,apio
1,cucharadita,aji color
1/4,cucharadita,comino
1,cucharada,oregano
500,g,carne
400,g,tomate
1,cucharada,azucar
1/2,taza,vino tinto
2,hoja,laurel
1,cucharadita,sal
2,cucharada,albahaca
