6,taza,lechuga
2,taza,frutilla
1,taza,queso cabra
1,cucharada,azucar
1,cucharada,mostaza
1,cucharadita,sal
1/4,taza,vinagre de manzana
1/2,taza,aceite
1,cucharadita,cebolla
2,cucharada,amapola
1/3,taza,azucar
2 1/2,cucharada,azucar rubia
1/2,cucharadita,sal
1/2,cucharadita,canela
x,unidad,merken
x,unidad,clara de huevo
400,g,nueces
