45,g,tocino
1/2,unidad,pepino
380,g,porotos negros
1,taza,choclo
1,unidad,tomate
1/2,unidad,cebolla
1,cucharada,jugo de limon
1/2,cucharadita,mostaza
10,unidad,albahaca
6,cucharada,aceite de oliva
x,unidad,sal
x,unidad,pimienta negra
