1,unidad,lechuga
1,unidad,espinaca
5,unidad,frutilla
7,cucharada,queso ricotta
50,g,almendras
1,cucharada,jugo de limon
1,cucharadita,mostaza
4,cucharada,aceite de oliva
x,unidad,sal
x,unidad,pimienta negra
x,unidad,vinagre balsamico
