Mediano;123
Rebanada,mediana;20
Largo;182
Pequeño;17
Tomate;62
Rebanda,delgada;15
Taza,picada;180
Mediano;91
Rebanada,gruesa;27
Taza;149
Cuña;31
servido;148
Pluma;62
