Taza,molida;230
taza,cubos;150
Taza,rodajas;146
Servido;50
Florida;201
Largo;60
Mediana;55
Pequeña;50
pequena;50
chica;50
unidad;55
grande;60
taza;150
pequeño;50
Media;55
Medio;55
