5,cucharada,aceite vegetal
1,unidad,cebolla
1,diente,ajo
4,unidad,zanahoria
1,unidad,pimiento rojo
600,g,arroz
20,g,caldo de verduras
1200,ml,agua
300,g,arvejas
300,g,choclo
x,unidad,sal
