2,unidad,reineta
x,unidad,sal
x,unidad,pimienta
x,unidad,aceite de oliva
1/2,taza,mayonesa
4,unidad,limon
2,cucharada,yoghurt natural
x,unidad,cebolla en polvo
1/2,taza,alcaparras
x,unidad,sal
