4,taza,agua
500,g,tallarines de arroz
1/4,taza,salsa de pescado
1/4,taza,ketchup
1/4,taza,jugo de limon
2,cucharada,azucar rubia
3,cucharadita,ajo
1/2,cucharadita,pimienta cayena
300,g,pechuga de pollo
1/4,taza,aceite vegetal
1,cucharada,ajo
2,cucharada,jengibre
1,taza,zanahoria
2,taza,dientes de dragon
1/4,taza,cebollin
1/2,taza,manis
1/4,taza,cilantro
