900,g,filete de cerdo
1,cucharada,jengibre
1,cucharadita,curry
2,cucharada,cilantro
3,cucharada,aceite vegetal
1,mediana,cebolla
150,g,pimiento rojo
150,g,pimiento amarillo
3,cucharada,salsa de soya
2,cucharada,vinagre de vino
250,g,dientes de dragon
