Name;Author;Url;PreparationTime;Portions
Tallarines Salteados con Ragú de Callampas y...;Gourmet;https://www.gourmet.cl/recetas/tallarines-salteados-con-ragu-de-callampas-y.../;45;4 
Pie de Carne y Papas;Gourmet;https://www.gourmet.cl/recetas/pie-de-carne-y-papas/;120;6
Burritos de Carne;Gourmet;https://www.gourmet.cl/recetas/burritos-de-carne/;15;6
Ropa Vieja;Gourmet;https://www.gourmet.cl/recetas/ropa-vieja/;120;6
Feijoada;Gourmet;https://www.gourmet.cl/recetas/feijoada/;180;8
Empanadas Salteñas;Gourmet;https://www.gourmet.cl/recetas/empanadas-saltenas/;60;20
Pechuga de Pavo Rellena de Arándanos y Almendras;Gourmet;https://www.gourmet.cl/recetas/pechuga-de-pavo-rellena-de-arandanos-y-almendras/;60;8 
Pastel de Choclo Vegetariano;Gourmet;https://www.gourmet.cl/recetas/pastel-de-choclo-vegetariano/;50;6
Carne Mechada;Gourmet;https://www.gourmet.cl/recetas/carne-mechada/;120;10 
Pollo al Vino Blanco;Gourmet;https://www.gourmet.cl/recetas/pollo-al-vino-blanco/;75;6
Pollo a las Finas Hierbas;Gourmet;https://www.gourmet.cl/recetas/pollo-finas-hierbas/;100;5
Carne Asada;Gourmet;https://www.gourmet.cl/recetas/carne-asada/;60;
Brochetas de Cerdo Adobado;Gourmet;https://www.gourmet.cl/recetas/brochetas-de-cerdo-adobado/;30;4
Carne Mongoliana;Gourmet;https://www.gourmet.cl/recetas/carne-mongoliana/;30;5
Charquicán;Gourmet;https://www.gourmet.cl/recetas/charquican/;60;10
Asado Alemán;Gourmet;https://www.gourmet.cl/recetas/asado-aleman/;90;10 
Zapallitos Italianos Rellenos;Gourmet;https://www.gourmet.cl/recetas/zapallitos-italianos-rellenos/;60;10 
Filete con Costra de Queso Azul y Hierbas;Gourmet;https://www.gourmet.cl/recetas/filete-con-costra-de-queso-azul-y-hierbas/;35;
Ragout de Ave;Gourmet;https://www.gourmet.cl/recetas/ragout-de-ave/;60;10 
Arroz Primavera;Gourmet;https://www.gourmet.cl/recetas/arroz-primavera/;30;10 
Arroz Arabe;Gourmet;https://www.gourmet.cl/recetas/arroz-arabe/;30;10 
Lentejas;Gourmet;https://www.gourmet.cl/recetas/lentejas/;60;5 
Goulash;Gourmet;https://www.gourmet.cl/recetas/goulash/;90;10 
Estofado de Carne;Gourmet;https://www.gourmet.cl/recetas/estofado-de-carne/;60;10 
Caldillo de Mariscos;Gourmet;https://www.gourmet.cl/recetas/caldillo-de-mariscos/;60;4 
Ají de Gallina;Gourmet;https://www.gourmet.cl/recetas/aji-de-gallina/;120;10 
Pad Thai de Pollo;Gourmet;https://www.gourmet.cl/recetas/pad-thai-de-pollo/;90;4 
Chupe de Locos;Gourmet;https://www.gourmet.cl/recetas/chupe-de-locos/;120;8 
Lasaña de Pollo;Gourmet;https://www.gourmet.cl/recetas/lasana-de-pollo/;;
Pescado con Salsa de Mariscos;Gourmet;https://www.gourmet.cl/recetas/pescado-con-salsa-de-mariscos/;;
Canelones de Zapallo;Gourmet;https://www.gourmet.cl/recetas/canelones-de-zapallo/;70;6
Pastel de Salmón, Camarones y Papas;Gourmet;https://www.gourmet.cl/recetas/pastel-de-salmon,-camarones-y-papas/;55;6 
Pollo a la Mostaza Dijon;Gourmet;https://www.gourmet.cl/recetas/pollo-a-la-mostaza-dijon/;60;8 
Pie de Pollo;Gourmet;https://www.gourmet.cl/recetas/pie-de-pollo/;50;4
Risotto con Camarones, Espárragos, Chalotas y...;Gourmet;https://www.gourmet.cl/recetas/risotto-con-camarones,-esparragos,-chalotas-y.../;120;4 
Estofado de Carne, Vino Tinto y Champiñones;Gourmet;https://www.gourmet.cl/recetas/estofado-de-carne,-vino-tinto-y-champinones/;180;8 
Fritatta de Cebolla, Pimentones y Queso de Cabra;Gourmet;https://www.gourmet.cl/recetas/fritatta-de-cebolla,-pimentones-y-queso-de-cabra/;30;4 
Guiso de Verduras;Gourmet;https://www.gourmet.cl/recetas/guiso-de-verduras/;40;4 
Wok de Verduras Salteadas;Gourmet;https://www.gourmet.cl/recetas/wok-de-verduras-salteadas/;40;4 
Sopa de Porotos Negros;Gourmet;https://www.gourmet.cl/recetas/sopa-de-porotos-negros/;240;6 
Bisque de Camarones;Gourmet;https://www.gourmet.cl/recetas/bisque-de-camarones/;60;4 
Carbonada;Gourmet;https://www.gourmet.cl/recetas/carbonada/;40;4 
Pulpa de Cerdo con Ciruelas;Gourmet;https://www.gourmet.cl/recetas/pulpa-de-cerdo-con-ciruelas/;120;10 
Couscous con Zanahorias y Cilantro;Gourmet;https://www.gourmet.cl/recetas/couscous-con-zanahorias-y-cilantro/;30;4 
Rollo de Pollo y Nueces;Gourmet;https://www.gourmet.cl/recetas/rollo-de-pollo-y-nueces/;60;6 
Pastelera de Choclo;Gourmet;https://www.gourmet.cl/recetas/pastelera-de-choclo/;45;6;8 
Ñoquis de Albahaca;Gourmet;https://www.gourmet.cl/recetas/noquis-de-albahaca/;50;4 
Pato Glaseado;Gourmet;https://www.gourmet.cl/recetas/pato-glaseado/;120;4 
Pulpa de Cerdo al Horno con Cerveza y Clavo de...;Gourmet;https://www.gourmet.cl/recetas/pulpa-de-cerdo-al-horno-con-cerveza-y-clavo-de.../;420;5 
Polenta Cremosa a la Vainilla;Gourmet;https://www.gourmet.cl/recetas/polenta-cremosa-a-la-vainilla/;60;4 
Chapsui de Pollo con Arroz Frito;Gourmet;https://www.gourmet.cl/recetas/chapsui-de-pollo-con-arroz-frito/;40;4 
Carne al Jugo;Gourmet;https://www.gourmet.cl/recetas/carne-al-jugo/;180;4 
Plateada al Jugo Crocante con Puré;Gourmet;https://www.gourmet.cl/recetas/plateada-al-jugo-crocante-con-pure/;180;5 
Pollo Asado al Estragón;Gourmet;https://www.gourmet.cl/recetas/pollo-asado-al-estragon/;50;6 
Pollo Picante al Limón;Gourmet;https://www.gourmet.cl/recetas/pollo-picante-al-limon/;120;4 
Anticuchos de Sobrecostilla;Gourmet;https://www.gourmet.cl/recetas/anticuchos-de-sobrecostilla/;120;4 
Chutney de Pepino;Gourmet;https://www.gourmet.cl/recetas/chutney-de-pepino/;30;4 
Scone Pizza con Queso y Tocino;Gourmet;https://www.gourmet.cl/recetas/scone-pizza-con-queso-y-tocino/;50;4 
Pollo con Salsa de Clavo de Olor;Gourmet;https://www.gourmet.cl/recetas/pollo-con-salsa-de-clavo-de-olor/;180;4 
Costillar de Cerdo;Gourmet;https://www.gourmet.cl/recetas/costillar-de-cerdo/;50;6 
Camarones en Salsa de Anís;Gourmet;https://www.gourmet.cl/recetas/camarones-en-salsa-de-anis/;30;4 
Costillas de Cerdo al Anís;Gourmet;https://www.gourmet.cl/recetas/costillar-de-cerdo-al-anis/;90;4 
Saltimbocca con Risotto de Queso;Gourmet;https://www.gourmet.cl/recetas/saltimbocca-con-risotto-de-queso/;30;4 
Pollo Salteado a la Salvia con Puré de Zanahoria;Gourmet;https://www.gourmet.cl/recetas/pollo-salteado-a-la-salvia-con-pure-de-zanahoria/;40;4 
Filete Relleno de Queso Mozzarella y Jamón...;Gourmet;https://www.gourmet.cl/recetas/filete-relleno-de-queso-mozzarella-y-jamon.../;40;4 
Tataki de Res en Costra de Hierbas;Gourmet;https://www.gourmet.cl/recetas/tataki-de-res-en-costra-de-hierbas/;90;4 
Albóndigas de Carne con Salsa de Mostaza;Gourmet;https://www.gourmet.cl/recetas/albondigas-de-carne-con-salsa-de-mostaza/;40;4 
Pollo Asado al Limón;Gourmet;https://www.gourmet.cl/recetas/trutros-de-pollo-asado-al-limon/;25;4 
Suprema de Pollo Rellena con Queso Crema y...;Gourmet;https://www.gourmet.cl/recetas/suprema-de-pollo-rellena-con-queso-crema-y.../;60;4 
Hamburguesa de Pavo;Gourmet;https://www.gourmet.cl/recetas/hamburguesa-de-pavo/;30;4 
Chapsui de Pollo con Castañas de Cajú;Gourmet;https://www.gourmet.cl/recetas/chapsui-de-pollo-con-castanas-de-caju/;40;4 
Lomo Vetado a la Pimienta con Trilogía de...;Gourmet;https://www.gourmet.cl/recetas/lomo-vetado-a-la-pimienta-con-trilogia-de.../;50;4 
Chupe de Ostiones;Gourmet;https://www.gourmet.cl/recetas/chupe-de-ostiones/;40;4 
Congrio en Papillote;Gourmet;https://www.gourmet.cl/recetas/congrio-en-papillote/;60;4 
Salmon Pochado con Reducción Cítrica;Gourmet;https://www.gourmet.cl/recetas/salmon-pochado-con-reduccion-citrica/;60;4 
Corvina con Costra de Hierbas y Mouselina de...;Gourmet;https://www.gourmet.cl/recetas/corvina-con-costra-de-hierbas-y-mouselina-de.../;30;4 
Arroz Basmati Aromatizado con Clavo de Olor;Gourmet;https://www.gourmet.cl/recetas/arroz-basmati-aromatizado-con-clavo-de-olor/;30;4 
Trutros Cortos de Pollo Asados con Arroz...;Gourmet;https://www.gourmet.cl/recetas/trutros-cortos-de-pollo-asados-con-arroz.../;60;4 
Ravioles Rellenos con Zapallo y Nueces en Salsa...;Gourmet;https://www.gourmet.cl/recetas/ravioles-rellenos-con-zapallo-y-nueces-en-salsa.../;60;4 
Lomo Saltado Peruano Picante;Gourmet;https://www.gourmet.cl/recetas/lomo-saltado-picante/;50;4 
Pollo Grillado con Verduras Asadas;Gourmet;https://www.gourmet.cl/recetas/pollo-grillado-con-verduras-asadas/;60;4 
Filete Grillado con Papas Asadas;Gourmet;https://www.gourmet.cl/recetas/filete-grillado-con-papas-asadas/;60;4 
Chuletas de Cerdo Ahumadas con Puré al Merquén;Gourmet;https://www.gourmet.cl/recetas/chuletas-de-cerdo-ahumadas-con-pure-al-merquen/;120;4 
Papas Salteadas con Ajo y Romero;Gourmet;https://www.gourmet.cl/recetas/papas-salteadas-con-ajo-y-romero/;50;5 
Fetuccini con Salsa de Azafrán y Ostiones;Gourmet;https://www.gourmet.cl/recetas/fetuccini-con-salsa-de-azafran-y-ostiones/;40;4 
Caldillo de Congrio al Azafrán;Gourmet;https://www.gourmet.cl/recetas/caldillo-de-congrio-al-azafran/;90;4 
Paella de Mariscos;Gourmet;https://www.gourmet.cl/recetas/paella-de-mariscos/;60;6 
Filete en Salsa a las 3 Pimientas con Gratín de...;Gourmet;https://www.gourmet.cl/recetas/filete-en-salsa-a-las-3-pimientas-con-gratin-de.../;60;4 
Brochetas de Pollo al Curry con Coco;Gourmet;https://www.gourmet.cl/recetas/brochetas-de-pollo-al-curry-con-coco/;120;4 
Arroz al Curry con Frutos Secos y Cilantro;Gourmet;https://www.gourmet.cl/recetas/arroz-al-curry-con-frutos-secos-y-cilantro/;40;4 
Curry de Cordero con Arroz Basmati;Gourmet;https://www.gourmet.cl/recetas/curry-de-cordero-con-arroz-basmati/;60;4 
Curry de Pollo con Pan Indio;Gourmet;https://www.gourmet.cl/recetas/curry-de-pollo-con-nan-pan-indio/;50;4 
Curry de Verduras;Gourmet;https://www.gourmet.cl/recetas/curry-de-verduras/;50;4 
Crema de Lentejas al Curry;Gourmet;https://www.gourmet.cl/recetas/crema-de-lentejas-al-curry/;45;4 
Curry de Camarones con Arroz Basmati;Gourmet;https://www.gourmet.cl/recetas/curry-de-camarones-con-arroz-basmati/;50;4 
Puré de Zapallo Camote al Cardamomo;Gourmet;https://www.gourmet.cl/recetas/pure-de-zapallo-camote-al-cardamomo/;30;4 
Wrap de Pollo al Cardamomo;Gourmet;https://www.gourmet.cl/recetas/wrap-de-pollo-al-cardamomo/;60;5 
Crema de Zapallo Italiano al Cardamomo con...;Gourmet;https://www.gourmet.cl/recetas/crema-de-zapallo-italiano-al-cardamomo-con.../;30;4 
Costillar de Cerdo Picante;Gourmet;https://www.gourmet.cl/recetas/costillar-de-cerdo-picante/;50;4 
Calzone Italiano;Gourmet;https://www.gourmet.cl/recetas/calzone-italiano/;60;4 
Arroz Aromatizado con Estrella de Anís;Gourmet;https://www.gourmet.cl/recetas/arroz-aromatizado-con-estrella-de-anis/;30;4 
Pollo Laqueado con Arroz Frito;Gourmet;https://www.gourmet.cl/recetas/pollo-laqueado-con-arroz-frito/;240;4 
Salmón con Costra de Sésamo y Salsa Teriyaki;Gourmet;https://www.gourmet.cl/recetas/salmon-con-costra-de-sesamo-y-salsa-teriyaki/;35;6 
Tortilla de Cebolla;Gourmet;https://www.gourmet.cl/recetas/tortilla-de-cebolla/;45;6 
Pasta con Frutos del Mar y Merquén;Gourmet;https://www.gourmet.cl/recetas/pasta-con-frutos-del-mar-y-merquen/;40;4 
Salsa Blanca;Gourmet;https://www.gourmet.cl/recetas/salsa-blanca/;;
Pollo Arvejado;Gourmet;https://www.gourmet.cl/recetas/pollo-arvejado/;50;6 
Pizza de Tomates Frescos y Aceitunas en Masa...;Gourmet;https://www.gourmet.cl/recetas/pizza-de-tomates-frescos-y-aceitunas-en-masa.../;70;2
Pizza al Estilo Chicago con Espinacas y...;Gourmet;https://www.gourmet.cl/recetas/pizza-al-estilo-chicago-con-espinacas-y.../;110;8
Pavo Marinado con Hierbas y Almendras con...;Gourmet;https://www.gourmet.cl/recetas/pavo-marinado-con-hierbas-y-almendras-con.../;180;10 
Humitas;Gourmet;https://www.gourmet.cl/recetas/humitas/;25;6
Terrina de Verduras Asadas;Gourmet;https://www.gourmet.cl/recetas/terrina-de-vegetales-asados/;60;8 
Risotto de Champiñones;Gourmet;https://www.gourmet.cl/recetas/risotto-de-champinones/;50;6 
Ostiones a la Parmesana;Gourmet;https://www.gourmet.cl/recetas/ostiones-a-la-parmesana/;30;6 
Fritos de Pollo al Sésamo;Gourmet;https://www.gourmet.cl/recetas/fritos-de-pollo-al-sesamo/;;4 
Pollo al Estragón;Gourmet;https://www.gourmet.cl/recetas/pollo-al-estragon/;;4 
Ñoquis de Papa con Salsa Tres Quesos;Gourmet;https://www.gourmet.cl/recetas/noquis-de-papa-con-salsa-tres-quesos/;60;4 
Pollo a la Parrilla con Ensalada a la Chilena;Gourmet;https://www.gourmet.cl/recetas/pollo-a-la-parrilla-con-ensalada-a-la-chilena/;120;8 
Reineta Grillada con Salsa Verde y Puré al...;Gourmet;https://www.gourmet.cl/recetas/reineta-grillada-con-salsa-verde-y-pure-al.../;60;6 
Ajiaco;Gourmet;https://www.gourmet.cl/recetas/ajiaco/;45;4 
Solomillo de Cerdo a la Pimienta;Gourmet;https://www.gourmet.cl/recetas/solomillo-de-cerdo-a-la-pimienta/;;4
Pollo al Romero;Gourmet;https://www.gourmet.cl/recetas/pechugas-de-pollo-al-romero/;;4 
Arroz con Salsa de Pollo al Curry;Gourmet;https://www.gourmet.cl/recetas/arroz-con-salsa-de-pollo-al-curry/;;4 
Receta Pescado Frito;Gourmet;https://www.gourmet.cl/recetas/pescado-frito-a-la-chilena/;;
Pollo o Pescado Apanado Gourmet;Gourmet;https://www.gourmet.cl/recetas/pollo-o-pescado-apanado-gourmet/;;
Tortilla Gourmet;Gourmet;https://www.gourmet.cl/recetas/tortilla-gourmet/;;
Escalopas Apanadas Gourmet;Gourmet;https://www.gourmet.cl/recetas/escalopas-apanadas-gourmet/;30;6
Pollo Crispy Gourmet;Gourmet;https://www.gourmet.cl/recetas/pollo-crispy-gourmet/;;
Quiche de Cebolla y Ricotta;Gourmet;https://www.gourmet.cl/recetas/quiche-de-cebolla-y-ricotta/;65;6 
Guiso Crocante de Alcachofas y Pollo;Gourmet;https://www.gourmet.cl/recetas/guiso-crocante-de-alcachofas-y-pollo/;40;8 
Pavo a las Finas Hierbas;Gourmet;https://www.gourmet.cl/recetas/pavo-a-las-finas-hierbas/;80;10 
Papas Gratinadas Gourmet;Gourmet;https://www.gourmet.cl/recetas/papas-gratinadas-gourmet/;;
Chapsui Gourmet;Gourmet;https://www.gourmet.cl/recetas/chapsui-gourmet/;;
Asado Alemán Gourmet;Gourmet;https://www.gourmet.cl/recetas/asado-aleman-gourmet/;90;10 
Carne a la Cacerola Gourmet;Gourmet;https://www.gourmet.cl/recetas/carne-a-la-cacerola-gourmet/;;
Tortilla de Papas;Gourmet;https://www.gourmet.cl/recetas/tortilla-de-papas/;20;4 
Wok de Cerdo al Jengibre y Curry;Gourmet;https://www.gourmet.cl/recetas/wok-de-cerdo-al-jengibre-y-curry/;;
Wrap de Atún;Gourmet;https://www.gourmet.cl/recetas/wrap-de-atun/;20;1;
Wrap de Pollo;Gourmet;https://www.gourmet.cl/recetas/wrap-de-pollo/;;
Sushi;Gourmet;https://www.gourmet.cl/recetas/sushi/;90;4 
Tilapia con Salsa Merlot y Merquén;Gourmet;https://www.gourmet.cl/recetas/tilapia-con-salsa-merlot-y-merquen/;;
Salmón a la Finas Hierbas;Gourmet;https://www.gourmet.cl/recetas/salmon-a-la-finas-hierbas/;;
Saltimbocca de Pavo;Gourmet;https://www.gourmet.cl/recetas/saltimbocca-de-pavo/;;
Porotos Granados;Gourmet;https://www.gourmet.cl/recetas/porotos-granados/;70;6 
Cerdo Picante a la Parrilla;Gourmet;https://www.gourmet.cl/recetas/cerdo-picante-a-la-parrilla/;30;4 
Quiche de Atún;Gourmet;https://www.gourmet.cl/recetas/quiche-de-atun/;;
Reineta con Salsa de Alcaparras;Gourmet;https://www.gourmet.cl/recetas/reineta-con-salsa-de-alcaparras/;;
Risotto de Pollo y Verduras;Gourmet;https://www.gourmet.cl/recetas/risotto-de-pollo-y-verduras/;40;6 
Rollitos Orientales;Gourmet;https://www.gourmet.cl/recetas/rollitos-orientales/;;
Pimientos Rellenos;Gourmet;https://www.gourmet.cl/recetas/pimentones-rellenos/;50;6
Plateada a la Cacerola;Gourmet;https://www.gourmet.cl/recetas/plateada-a-la-cacerola/;960;8 
Pollo al Coñac;Gourmet;https://www.gourmet.cl/recetas/pollo-al-conac/;55;6 
Pollo Crispy con Papas Barbecue;Gourmet;https://www.gourmet.cl/recetas/pollo-crispy-con-papas-barbecue/;;
Pollo con Mostaza a la Antigua y Arroz Rojo;Gourmet;https://www.gourmet.cl/recetas/pollo-con-mostaza-a-la-antigua-y-arroz-rojo/;60;6 
Pollo Oriental con Arroz Basmati;Gourmet;https://www.gourmet.cl/recetas/pollo-oriental-con-arroz-basmati/;30;6 
Pollo al Champiñón;Gourmet;https://www.gourmet.cl/recetas/pollo-al-champinon/;25;4 
Panqueques de Pollo con Salsa de Queso;Gourmet;https://www.gourmet.cl/recetas/panqueques-de-pollo-con-salsa-de-queso/;120;4
Papas Rellenas;Gourmet;https://www.gourmet.cl/recetas/papas-rellenas/;45;6
Pastel de Choclos;Gourmet;https://www.gourmet.cl/recetas/pastel-de-choclos/;50;8 
Pastel de Jaiba;Gourmet;https://www.gourmet.cl/recetas/pastel-de-jaiba/;50;6
Paila Marina;Gourmet;https://www.gourmet.cl/recetas/paila-marina/;3;4 
Hamburguesas de Carne de Soya;Gourmet;https://www.gourmet.cl/recetas/hamburguesas-de-carne-vegetal-de-soya/;40;6
Lasaña Boloñesa;Gourmet;https://www.gourmet.cl/recetas/lasana-bolonesa/;120;8 
Lasaña de Berenjenas;Gourmet;https://www.gourmet.cl/recetas/lasana-de-berenjenas/;30;6 
Lomo con Salsa al Vino;Gourmet;https://www.gourmet.cl/recetas/lomo-con-salsa-al-vino/;65;6 
Machas a la Parmesana;Gourmet;https://www.gourmet.cl/recetas/machas-a-la-parmesana/;15;4;6 
Fettuccini al Pesto;Gourmet;https://www.gourmet.cl/recetas/fettuccini-al-pesto/;30;4 
Filete en Salsa de Champiñones y Papas al Romero;Gourmet;https://www.gourmet.cl/recetas/filete-en-salsa-de-champinones-y-papas-al-romero/;30;4 
Filete Mignon y Tulipas Rellenas;Gourmet;https://www.gourmet.cl/recetas/filete-mignon-y-tulipas-rellenas/;;
Filete en Salsa a la Pimienta;Gourmet;https://www.gourmet.cl/recetas/filete-en-salsa-a-la-pimienta/;15;4 
Filetes de Pavo Apanados al Sésamo;Gourmet;https://www.gourmet.cl/recetas/filetes-de-pavo-apanados-al-sesamo/;30;4 
Escalopas de Carne Rellenas;Gourmet;https://www.gourmet.cl/recetas/escalopas-de-carne-rellenas/;50;6 
Fetuccini con Salsa Alfredo;Gourmet;https://www.gourmet.cl/recetas/fetuccini-en-salsa-alfredo/;15;4 
Crispy Rolls;Gourmet;https://www.gourmet.cl/recetas/crispy-rolls/;;46
Empanadas de Mariscos;Gourmet;https://www.gourmet.cl/recetas/empanada-de-mariscos/;30;4
Empanadas Fritas de Pino;Gourmet;https://www.gourmet.cl/recetas/empanadas-fritas-de-pino/;60;8
Empanadas de Pino;Gourmet;https://www.gourmet.cl/recetas/empanadas-de-pino/;90;12
Costillar Ahumado;Gourmet;https://www.gourmet.cl/recetas/costillar-ahumado/;;
Costillas de Cerdo con Salsa Barbecue;Gourmet;https://www.gourmet.cl/recetas/costillas-de-cerdo-con-salsa-barbecue/;150;4 
Cazuela de Ave;Gourmet;https://www.gourmet.cl/recetas/cazuela-de-ave/;40;6 
Cerdo al Merquén;Gourmet;https://www.gourmet.cl/recetas/cerdo-al-merquen/;60;6 
Chapsui de Pollo;Gourmet;https://www.gourmet.cl/recetas/chapsui-de-pollo/;;
Chuletas en Salsa Barbecue;Gourmet;https://www.gourmet.cl/recetas/chuletas-en-salsa-barbecue/;35;6 
Chupe de Jibia;Gourmet;https://www.gourmet.cl/recetas/chupe-de-jibia/;;
Cancato Citadino;Gourmet;https://www.gourmet.cl/recetas/cancato-citadino/;;
Carne Rellena;Gourmet;https://www.gourmet.cl/recetas/carne-rellena/;60;8 
Paella Gourmet;Gourmet;https://www.gourmet.cl/recetas/paella-gourmet/;90;8;10 
Torta Pascualina;Gourmet;https://www.gourmet.cl/recetas/torta-pascualina/;;
Spaguetti con Albahaca y Queso;Gourmet;https://www.gourmet.cl/recetas/spaguetti-con-albahaca-y-queso/;;
Albóndigas de Carne de Soya;Gourmet;https://www.gourmet.cl/recetas/albondigas-de-carne-de-soya/;60;15 
Asado al Horno;Gourmet;https://www.gourmet.cl/recetas/asado-al-horno/;;4 
Anticuchos Gourmet;Gourmet;https://www.gourmet.cl/recetas/anticuchos-gourmet/;30;8
Cazuela de Vacuno;Gourmet;https://www.gourmet.cl/recetas/cazuela-de-vacuno/;60;6 
Crumble de Salmón;Gourmet;https://www.gourmet.cl/recetas/crumble-de-salmon/;50;4
Huevos de Pascua de Chocolate;Gourmet;https://www.gourmet.cl/recetas/huevitos-arroz-inflado-chocolate/;20;15
Galletas de Chocolate con Chips de Chocolate...;Gourmet;https://www.gourmet.cl/recetas/galletas-chocolate-chips-chocolate/;30;
Waffles con Chips de Chocolate y Salsa Fudge;Gourmet;https://www.gourmet.cl/recetas/waffles-con-chips-de-chocolate-y-salsa-fudge/;15;4
Granola;Gourmet;https://www.gourmet.cl/recetas/granola/;25;
Leche Asada Vegana;Gourmet;https://www.gourmet.cl/recetas/leche-asada-vegana/;;4
Queque de Manzana;Gourmet;https://www.gourmet.cl/recetas/queque-de-manzana/;80;10
Galletas Navideñas;Gourmet;https://www.gourmet.cl/recetas/galletas-navidenas/;40;20
Queque de Chocolate;Gourmet;https://www.gourmet.cl/recetas/queque-de-chocolate/;80;8
Budín de Pan;Gourmet;https://www.gourmet.cl/recetas/budin-de-pan/;90;10 
Rollos de Canela;Gourmet;https://www.gourmet.cl/recetas/rollos-de-canela/;150;12
Cupcakes de Pie de Limón Decorados;Gourmet;https://www.gourmet.cl/recetas/cupcakes-pie-limon-decorados/;90;12
Cakepops de Nuez;Gourmet;https://www.gourmet.cl/recetas/cakepops-de-nuez/;60;30
Queque de Naranja;Gourmet;https://www.gourmet.cl/recetas/queque-de-naranja/;80;12 
Galletas de Maicena;Gourmet;https://www.gourmet.cl/recetas/galletas-de-maicena/;60;24
Torta de Trufa;Gourmet;https://www.gourmet.cl/recetas/torta-de-trufa/;90;12 
Torta de Chocolate Decorada;Gourmet;https://www.gourmet.cl/recetas/torta-glam-2/;60;15 
Trufas Decoradas;Gourmet;https://www.gourmet.cl/recetas/trufas-glam/;40;20
Cakepops de Almendras Decorados;Gourmet;https://www.gourmet.cl/recetas/glam-cakepops/;40;30
Cupcakes Rellenos con Ganache;Gourmet;https://www.gourmet.cl/recetas/party-cupcakes/;40;12
Galletas de Almendras y Limón bañadas en...;Gourmet;https://www.gourmet.cl/recetas/galletas-almendras-limon-banadas-chocolate/;50;18
Shots de Chocolate Blanco con Maracuyá;Gourmet;https://www.gourmet.cl/recetas/shots-chocolate-blanco-maracuya/;30;12
Alfajores de Maicena;Gourmet;https://www.gourmet.cl/recetas/alfajores-de-maicena/;70;25
Buñuelos de Manzana;Gourmet;https://www.gourmet.cl/recetas/bunuelos-de-manzana/;80;6 
Torta de Galletas;Gourmet;https://www.gourmet.cl/recetas/torta-de-galletas/;30;10 
Leche Asada con Caramelo;Gourmet;https://www.gourmet.cl/recetas/leche-asada-caramelo/;60;6 
Muffins con Chispas de Chocolate;Gourmet;https://www.gourmet.cl/recetas/muffins-chips-chocolate/;50;12
Mousse de Tres Chocolates;Gourmet;https://www.gourmet.cl/recetas/mousse-de-tres-chocolates/;220;4 
Cheesecake de Chocolate Blanco;Gourmet;https://www.gourmet.cl/recetas/cheesecake-de-chocolate-blanco/;35;6 
Torta de Bizcocho Chocolate y Manjar;Gourmet;https://www.gourmet.cl/recetas/torta-bizcocho-chocolate-manjar/;;
Galletas con chips de chocolate;Gourmet;https://www.gourmet.cl/recetas/galletas-chips-chocolate/;;25
Creme Brulee de Chocolate;Gourmet;https://www.gourmet.cl/recetas/creme-brulee-chocolate/;60;4 
Helado de chocolate;Gourmet;https://www.gourmet.cl/recetas/helado-de-chocolate/;10;10
Helados de frutas;Gourmet;https://www.gourmet.cl/recetas/helados-de-frutas/;20;6 
Helado de yogurt;Gourmet;https://www.gourmet.cl/recetas/helado-de-yogurt/;15;8 
Tartaleta de frutas;Gourmet;https://www.gourmet.cl/recetas/tartaleta-de-frutas/;45;2
Flan de Coco;Gourmet;https://www.gourmet.cl/recetas/flan-de-coco/;70;8 
Torta o Pastel de Chocolate;Gourmet;https://www.gourmet.cl/recetas/torta-de-chocolate/;60;15 
Mousse de Maracuyá;Gourmet;https://www.gourmet.cl/recetas/mousse-de-maracuya/;20;10
Babarua;Gourmet;https://www.gourmet.cl/recetas/babarua/;40;12 
Torta de Panqueque de Naranja;Gourmet;https://www.gourmet.cl/recetas/torta-panqueque-naranja/;90;30 
Galletas de Jengibre;Gourmet;https://www.gourmet.cl/recetas/galletas-de-jengibre/;180;36
Postre para Halloween;Gourmet;https://www.gourmet.cl/recetas/postre-para-halloween/;90;8
Mote con Huesillo;Gourmet;https://www.gourmet.cl/recetas/mote-con-huesillo/;60;6 
Manzanas Confitadas;Gourmet;https://www.gourmet.cl/recetas/manzana-confitadas/;20;4
Chilenitos;Gourmet;https://www.gourmet.cl/recetas/chilenitos/;60;12
Queque de Plátano;Gourmet;https://www.gourmet.cl/recetas/queque-de-platano/;60;8 
Kuchen de Manzanas;Gourmet;https://www.gourmet.cl/recetas/kuchen-de-manzanas/;50;8 
Panqueques de Avena;Gourmet;https://www.gourmet.cl/recetas/panqueques-de-avena/;30;12
Roscas;Gourmet;https://www.gourmet.cl/recetas/roscas/;;
Queque de Zanahoria;Gourmet;https://www.gourmet.cl/recetas/queque-zanahoria/;70;12 
Torta Moka;Gourmet;https://www.gourmet.cl/recetas/torta-moka/;60;15 
Torta Selva Negra;Gourmet;https://www.gourmet.cl/recetas/torta-selva-negra/;60;15 
Torta de Piña;Gourmet;https://www.gourmet.cl/recetas/torta-de-pina/;60;15 
Copas de tres leches de lúcuma;Gourmet;https://www.gourmet.cl/recetas/copas-tres-leches-lucuma/;60;8
Empolvados con Fudge de Chocolate;Gourmet;https://www.gourmet.cl/recetas/empolvados-2/;;24
Rosquillas;Gourmet;https://www.gourmet.cl/recetas/rosquillas/;120;15
