230,g,almendras
70,g,coco rallado
140,g,semillas de girasol
4,cucharada,semillas de zapallo
4,cucharada,semillas de anis
130,g,linaza
1,cucharada,curcuma
1,cucharada,canela
2,cucharadita,esencia de vainilla
55,g,harina de almendra
240,ml,agua
4,cucharada,aceite de coco
2400,ml,yogurt griego
