450,g,rabano
230,g,queso cabra
4,unidad,huevo
3,cucharada,harina
1,pizca,curcuma
1,cucharadita,sal
1/4,cucharadita,pimienta negra
55,g,mantequilla
120,ml,mayonesa
2,unidad,palta
140,g,perejil
