270,g,mantequilla
75,g,aceite de canola
740,g,azucar
6,unidad,huevo
210,ml,jugo de maracuya
150,ml,leche
3,cucharadita,sal
3,cucharadita,polvo de hornear
600,g,harina de maiz
500,g,maracuya
100,g,azucar
500,g,mantequilla
420,g,queso roquefort
300,g,azucar flor
