1,unidad,clara de huevo
130,g,almendras
28,g,semillas de chia
55,g,mantequilla
70,g,coco rallado
85,g,harina de almendra
2,cucharadita,jengibre
1,pizca,sal
950,ml,yogurt griego
150,g,arandano
