None;1043;477.0919095484921;39.56161018132836;28.334271066795733;17.6053329227828
Breakfast;289;456.3008376321611;24.117418117980034;33.37544777778465;15.816448329420004
Lunch;411;568.0726749740128;49.70933845931573;31.56915398905829;22.743879731886377
Dinner;248;400.6002096507246;36.42220226967857;21.304623431363616;16.136152545346903
