125,g,harina de maiz
30,g,azucar flor
170,ml,leche
1,unidad,huevo
1,cucharadita,aceite de oliva
1/2,cucharadita,canela molida
1/4,cucharadita,sal
3,unidad,manzana roja
500,ml,aceite vegetal
x,unidad,azucar flor
