4,unidad,huevo
150,cc,agua
60,g,margarina
160,g,harina de maiz
50,g,azucar
2,taza,leche
20,cc,esencia de vainilla
1,sobre,crema pastelera
1,sobre,crema chantilly
1,tarro,durazno
