1 1/2,taza,harina de maiz
1/2,taza,polvo de chocolate amargo
2,cucharadita,polvos de hornear
1/2,cucharadita,bicarbonato de sodio
1,taza,chips de chocolate
70,g,mantequilla
2,unidad,huevo
280,g,yoghurt natural
1/2,taza,azucar rubia
