250,g,harina de maiz
4,unidad,huevo
1,cucharada,aceite
500,cc,leche
2,taza,jugo de naranja
1,taza,agua
1,taza,azucar
1,cucharadita,canela
1,cucharadita,naranja
1,cucharadita,salvia deshidratada
1,cucharada,licor
2,cucharada,crema de leche
x,unidad,salsa de manjar
