2,taza,galletas
1/2,tarro,leche condensada
3/4,taza,leche
1,taza,almendras
3/4,taza,pure de lucuma
2,cucharada,esencia de vainilla
1,cucharada,esencia de ron
1/2,sobre,crema
x,unidad,chocolate amargo
