320,g,masa hoja
200,g,mantequilla
100,g,nueces
100,g,almedras
50,g,pistachos
1,cucharada,azucar
1,cucharada,canela
300,g,azucar
250,g,agua
x,unidad,cascara de naranja
2,unidad,canela
